nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,suspek,suspek_perawatan_rs,suspek_isolasi_di_rumah,suspek_selesai_isolasi,suspek_meninggal,suspek_baru,suspek_perawatan_rs_baru,suspek_isolasi_di_rumah_baru,suspek_selesai_isolasi_baru,suspek_meninggal_baru
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-13,264,7,23,228,6,2,0,-8,10,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-14,265,7,22,230,6,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-15,266,5,19,236,6,1,-2,-3,6,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-16,270,5,19,240,6,4,0,0,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-17,270,5,16,243,6,0,0,-3,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-18,272,5,17,244,6,2,0,1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-19,272,4,12,250,6,0,-1,-5,6,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-20,275,4,9,256,6,3,0,-3,6,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-21,275,4,9,256,6,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-22,278,3,8,261,6,3,-1,-1,5,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-23,279,3,8,262,6,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-24,280,1,6,267,6,1,-2,-2,5,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-25,283,2,8,267,6,3,1,2,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-26,283,2,7,268,6,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-27,285,1,8,270,6,2,-1,1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-28,285,1,8,270,6,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-29,287,1,10,270,6,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-30,294,1,14,273,6,7,0,4,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3173031002,2020-10-31,294,1,14,273,6,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-01,116,3,7,105,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-02,116,3,7,105,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-03,117,4,7,105,1,1,1,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-04,118,3,9,105,1,1,-1,2,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-05,118,2,10,105,1,0,-1,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-06,120,2,9,108,1,2,0,-1,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-07,126,4,13,108,1,6,2,4,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-08,128,4,11,112,1,2,0,-2,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-09,128,4,11,112,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-10,129,4,11,113,1,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-11,130,4,12,113,1,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-12,131,4,11,115,1,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-13,132,4,9,118,1,1,0,-2,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-14,136,4,13,118,1,4,0,4,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-15,137,3,13,120,1,1,-1,0,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-16,139,4,12,122,1,2,1,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-17,141,2,14,124,1,2,-2,2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-18,142,2,15,124,1,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-19,142,2,11,128,1,0,0,-4,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-20,146,2,10,133,1,4,0,-1,5,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-21,148,2,12,133,1,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-22,148,2,12,133,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-23,149,2,12,134,1,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-24,149,2,10,136,1,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-25,149,2,9,137,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-26,149,1,6,141,1,0,-1,-3,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-27,152,1,7,143,1,3,0,1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-28,152,1,6,144,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-29,155,1,6,147,1,3,0,0,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-30,157,1,6,149,1,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,3173031005,2020-10-31,157,1,6,149,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-01,186,1,19,165,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-02,188,2,16,169,1,2,1,-3,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-03,190,2,17,170,1,2,0,1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-04,190,2,17,170,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-05,190,2,16,171,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-06,194,2,17,174,1,4,0,1,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-07,197,0,20,176,1,3,-2,3,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-08,199,0,22,176,1,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-09,199,0,22,176,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-10,200,0,23,176,1,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-11,203,0,23,179,1,3,0,0,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-12,204,1,15,187,1,1,1,-8,8,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-13,206,2,14,189,1,2,1,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-14,213,2,19,191,1,7,0,5,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-15,216,2,21,192,1,3,0,2,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-16,217,3,17,196,1,1,1,-4,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-17,219,3,17,198,1,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-18,219,3,17,198,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-19,219,3,16,199,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-20,220,3,15,201,1,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-21,221,3,15,202,1,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-22,222,1,14,206,1,1,-2,-1,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-23,225,1,17,206,1,3,0,3,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-24,229,1,19,208,1,4,0,2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-25,232,1,19,211,1,3,0,0,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-26,233,0,19,213,1,1,-1,0,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-27,235,0,15,219,1,2,0,-4,6,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-28,239,1,17,220,1,4,1,2,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-29,242,0,18,223,1,3,-1,1,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-30,245,0,21,223,1,3,0,3,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,3173031003,2020-10-31,247,0,22,224,1,2,0,1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-01,117,1,14,101,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-02,119,1,15,102,1,2,0,1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-03,119,1,15,102,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-04,119,0,15,103,1,0,-1,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-05,119,0,10,108,1,0,0,-5,5,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-06,121,0,10,110,1,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-07,123,0,10,112,1,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-08,131,2,16,112,1,8,2,6,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-09,131,2,16,112,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-10,131,2,12,116,1,0,0,-4,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-11,132,2,13,116,1,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-12,132,2,11,118,1,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-13,132,2,10,119,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-14,136,2,13,120,1,4,0,3,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-15,138,2,14,121,1,2,0,1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-16,138,2,14,121,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-17,138,0,13,124,1,0,-2,-1,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-18,138,0,13,124,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-19,138,0,13,124,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-20,140,0,10,129,1,2,0,-3,5,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-21,141,0,8,132,1,1,0,-2,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-22,141,0,8,132,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-23,147,1,13,132,1,6,1,5,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-24,147,1,12,133,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-25,147,1,12,133,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-26,148,2,8,137,1,1,1,-4,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-27,150,2,9,138,1,2,0,1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-28,151,2,9,139,1,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-29,151,2,9,139,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-30,151,2,9,139,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,3173031008,2020-10-31,152,3,9,139,1,1,1,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-01,247,8,29,210,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-02,248,1,29,218,0,1,-7,0,8,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-03,248,2,25,221,0,0,1,-4,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-04,248,2,25,221,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-05,249,1,22,226,0,1,-1,-3,5,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-06,251,1,20,230,0,2,0,-2,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-07,256,3,22,231,0,5,2,2,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-08,258,3,20,235,0,2,0,-2,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-09,259,3,21,235,0,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-10,260,3,14,243,0,1,0,-7,8,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-11,261,3,15,243,0,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-12,262,2,14,246,0,1,-1,-1,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-13,264,3,12,249,0,2,1,-2,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-14,267,3,12,252,0,3,0,0,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-15,267,3,9,255,0,0,0,-3,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-16,269,2,9,258,0,2,-1,0,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-17,269,2,9,258,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-18,269,2,9,258,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-19,269,2,7,260,0,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-20,274,2,10,262,0,5,0,3,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-21,275,2,11,262,0,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-22,278,2,11,265,0,3,0,0,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-23,280,2,13,265,0,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-24,281,2,14,265,0,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-25,282,2,14,266,0,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-26,283,2,12,269,0,1,0,-2,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-27,286,1,14,271,0,3,-1,2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-28,286,1,14,271,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-29,287,1,14,272,0,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-30,293,3,13,277,0,6,2,-1,5,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,3173031001,2020-10-31,296,3,15,278,0,3,0,2,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-01,211,0,25,185,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-02,212,0,24,187,1,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-03,212,0,23,188,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-04,213,1,23,188,1,1,1,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-05,213,1,13,198,1,0,0,-10,10,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-06,221,1,17,202,1,8,0,4,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-07,227,2,20,204,1,6,1,3,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-08,230,2,21,206,1,3,0,1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-09,230,2,21,206,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-10,230,2,20,207,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-11,232,4,17,210,1,2,2,-3,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-12,232,3,14,214,1,0,-1,-3,4,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-13,232,3,14,214,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-14,235,4,13,217,1,3,1,-1,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-15,235,4,11,219,1,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-16,235,3,9,222,1,0,-1,-2,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-17,236,3,8,224,1,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-18,236,3,8,224,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-19,237,4,5,227,1,1,1,-3,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-20,239,4,4,230,1,2,0,-1,3,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-21,242,4,5,232,1,3,0,1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-22,244,3,7,233,1,2,-1,2,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-23,245,4,7,233,1,1,1,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-24,245,2,7,235,1,0,-2,0,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-25,245,2,7,235,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-26,246,2,6,237,1,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-27,248,3,6,238,1,2,1,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-28,248,3,6,238,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-29,251,5,7,238,1,3,2,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-30,251,4,7,239,1,0,-1,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,3173031004,2020-10-31,252,4,7,240,1,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-01,342,2,11,327,2,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-02,350,2,17,329,2,8,0,6,2,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-03,350,1,17,330,2,0,-1,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-04,358,3,23,330,2,8,2,6,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-05,358,3,21,332,2,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-06,360,3,22,333,2,2,0,1,1,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-07,362,3,24,333,2,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-08,369,3,29,335,2,7,0,5,2,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-09,369,3,29,335,2,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-10,371,3,29,337,2,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-11,372,3,30,337,2,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-12,372,3,24,343,2,0,0,-6,6,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-13,374,3,23,346,2,2,0,-1,3,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-14,376,3,19,352,2,2,0,-4,6,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-15,377,3,18,354,2,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-16,377,1,13,361,2,0,-2,-5,7,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-17,379,1,15,361,2,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-18,381,0,17,362,2,2,-1,2,1,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-19,383,2,15,364,2,2,2,-2,2,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-20,387,2,14,369,2,4,0,-1,5,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-21,388,2,13,371,2,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-22,389,2,14,371,2,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,3173041007,2020-10-23,389,2,14,371,2,0,0,0,0,0
