nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,kontak_erat,kontak_erat_isolasi_di_rumah,kontak_erat_selesai_isolasi,kontak_erat_baru,kontak_erat_isolasi_di_rumah_baru,kontak_erat_selesai_isolasi_baru
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-21,603,59,544,1,-6,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-22,606,55,551,3,-4,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-23,607,55,552,1,0,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-24,609,42,567,2,-13,15
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-25,613,44,569,4,2,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-26,613,33,580,0,-11,11
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-27,616,28,588,3,-5,8
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-28,618,23,595,2,-5,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-29,618,11,607,0,-12,12
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-30,625,16,609,7,5,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,3171011002,2020-10-31,625,16,609,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-01,321,38,283,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-02,326,26,300,5,-12,17
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-03,328,26,302,2,0,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-04,335,33,302,7,7,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-05,338,33,305,3,0,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-06,344,36,308,6,3,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-07,355,41,314,11,5,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-08,370,51,319,15,10,5
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-09,373,53,320,3,2,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-10,389,62,327,16,9,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-11,406,79,327,17,17,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-12,417,86,331,11,7,4
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-13,420,85,335,3,-1,4
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-14,428,88,340,8,3,5
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-15,436,85,351,8,-3,11
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-16,442,81,361,6,-4,10
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-17,445,81,364,3,0,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-18,461,95,366,16,14,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-19,470,91,379,9,-4,13
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-20,475,89,386,5,-2,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-21,483,86,397,8,-3,11
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-22,490,69,421,7,-17,24
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-23,491,70,421,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-24,497,58,439,6,-12,18
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-25,500,58,442,3,0,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-26,500,56,444,0,-2,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-27,502,47,455,2,-9,11
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-28,507,45,462,5,-2,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-29,509,34,475,2,-11,13
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-30,517,29,488,8,-5,13
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,3171011006,2020-10-31,517,29,488,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-01,271,11,260,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-02,275,13,262,4,2,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-03,276,12,264,1,-1,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-04,283,17,266,7,5,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-05,284,17,267,1,0,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-06,284,16,268,0,-1,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-07,284,14,270,0,-2,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-08,342,12,330,58,-2,60
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-09,394,12,382,52,0,52
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-10,395,11,384,1,-1,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-11,396,12,384,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-12,397,12,385,1,0,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-13,397,12,385,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-14,399,12,387,2,0,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-15,404,14,390,5,2,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-16,404,9,395,0,-5,5
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-17,406,11,395,2,2,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-18,406,11,395,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-19,407,12,395,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-20,408,13,395,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-21,408,13,395,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-22,410,14,396,2,1,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-23,414,16,398,4,2,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-24,414,13,401,0,-3,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-25,415,13,402,1,0,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-26,416,10,406,1,-3,4
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-27,417,9,408,1,-1,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-28,420,12,408,3,3,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-29,420,10,410,0,-2,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-30,423,12,411,3,2,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,3171011001,2020-10-31,423,11,412,0,-1,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-01,224,36,188,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-02,234,43,191,10,7,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-03,236,45,191,2,2,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-04,236,45,191,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-05,236,45,191,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-06,242,36,206,6,-9,15
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-07,243,32,211,1,-4,5
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-08,252,38,214,9,6,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-09,256,42,214,4,4,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-10,256,39,217,0,-3,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-11,257,39,218,1,0,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-12,263,30,233,6,-9,15
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-13,263,24,239,0,-6,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-14,275,31,244,12,7,5
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-15,282,37,245,7,6,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-16,287,40,247,5,3,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-17,288,41,247,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-18,290,42,248,2,1,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-19,291,42,249,1,0,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-20,294,33,261,3,-9,12
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-21,296,33,263,2,0,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-22,302,36,266,6,3,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-23,304,38,266,2,2,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-24,305,29,276,1,-9,10
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-25,306,30,276,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-26,311,22,289,5,-8,13
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-27,313,16,297,2,-6,8
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-28,314,15,299,1,-1,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-29,314,14,300,0,-1,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-30,317,17,300,3,3,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,3171011005,2020-10-31,317,17,300,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-01,625,89,536,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-02,651,101,550,26,12,14
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-03,660,109,551,9,8,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-04,662,111,551,2,2,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-05,663,101,562,1,-10,11
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-06,687,107,580,24,6,18
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-07,695,95,600,8,-12,20
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-08,703,96,607,8,1,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-09,704,97,607,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-10,706,82,624,2,-15,17
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-11,713,86,627,7,4,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-12,717,80,637,4,-6,10
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-13,718,51,667,1,-29,30
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-14,731,41,690,13,-10,23
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-15,749,58,691,18,17,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-16,754,57,697,5,-1,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-17,755,57,698,1,0,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-18,761,62,699,6,5,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-19,762,57,705,1,-5,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-20,766,56,710,4,-1,5
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-21,767,52,715,1,-4,5
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-22,769,49,720,2,-3,5
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-23,774,50,724,5,1,4
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-24,779,48,731,5,-2,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-25,779,47,732,0,-1,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-26,785,25,760,6,-22,28
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-27,788,20,768,3,-5,8
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-28,793,18,775,5,-2,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-29,795,11,784,2,-7,9
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-30,802,17,785,7,6,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,3171011004,2020-10-31,804,18,786,2,1,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-01,324,33,291,0,0,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-02,333,36,297,9,3,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-03,335,34,301,2,-2,4
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-04,344,41,303,9,7,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-05,346,39,307,2,-2,4
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-06,353,43,310,7,4,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-07,357,45,312,4,2,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-08,367,45,322,10,0,10
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-09,368,46,322,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-10,370,42,328,2,-4,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-11,372,43,329,2,1,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-12,375,36,339,3,-7,10
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-13,375,33,342,0,-3,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-14,377,32,345,2,-1,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-15,379,28,351,2,-4,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-16,382,23,359,3,-5,8
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-17,388,28,360,6,5,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-18,391,30,361,3,2,1
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-19,393,26,367,2,-4,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-20,394,20,374,1,-6,7
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-21,400,23,377,6,3,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-22,403,23,380,3,0,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-23,404,24,380,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-24,409,26,383,5,2,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-25,410,27,383,1,1,0
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-26,415,29,386,5,2,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-27,418,29,389,3,0,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-28,421,30,391,3,1,2
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-29,422,25,397,1,-5,6
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-30,426,26,400,4,1,3
DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,3171011003,2020-10-31,431,28,403,5,2,3
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-01,404,31,373,0,0,0
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-02,407,22,385,3,-9,12
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-03,409,21,388,2,-1,3
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-04,420,28,392,11,7,4
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-05,434,41,393,14,13,1
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-06,438,40,398,4,-1,5
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-07,452,53,399,14,13,1
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-08,472,56,416,20,3,17
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-09,474,57,417,2,1,1
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-10,481,61,420,7,4,3
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-11,491,71,420,10,10,0
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-12,491,69,422,0,-2,2
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-13,491,66,425,0,-3,3
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-14,502,58,444,11,-8,19
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-15,506,50,456,4,-8,12
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-16,509,39,470,3,-11,14
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-17,518,41,477,9,2,7
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-18,522,45,477,4,4,0
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-19,522,35,487,0,-10,10
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-20,523,22,501,1,-13,14
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-21,523,21,502,0,-1,1
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-22,523,12,511,0,-9,9
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-23,528,17,511,5,5,0
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-24,528,15,513,0,-2,2
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-25,530,15,515,2,0,2
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-26,531,16,515,1,1,0
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-27,533,13,520,2,-3,5
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-28,533,10,523,0,-3,3
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-29,537,12,525,4,2,2
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-30,549,22,527,12,10,2
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,3171081003,2020-10-31,551,17,534,2,-5,7
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-01,1469,84,1385,0,0,0
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-02,1487,79,1408,18,-5,23
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-03,1496,84,1412,9,5,4
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-04,1525,110,1415,29,26,3
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-05,1554,123,1431,29,13,16
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-06,1572,111,1461,18,-12,30
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-07,1596,123,1473,24,12,12
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-08,1616,118,1498,20,-5,25
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-09,1630,131,1499,14,13,1
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-10,1641,131,1510,11,0,11
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-11,1683,170,1513,42,39,3
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-12,1705,182,1523,22,12,10
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-13,1709,175,1534,4,-7,11
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-14,1736,153,1583,27,-22,49
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-15,1757,105,1652,21,-48,69
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-16,1763,89,1674,6,-16,22
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-17,1782,99,1683,19,10,9
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-18,1790,106,1684,8,7,1
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-19,1792,95,1697,2,-11,13
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-20,1813,88,1725,21,-7,28
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-21,1825,84,1741,12,-4,16
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-22,1829,74,1755,4,-10,14
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-23,1838,80,1758,9,6,3
DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,3171081001,2020-10-24,1843,56,1787,5,-24,29
